,Duration,IDWorker1,IDWorker2
5034,648580,222,223
5035,648580,105,513
5036,648600,105,513
5037,648600,222,223
5038,648620,222,223
5039,648640,150,223
5040,648860,105,181
5041,648920,105,181
5042,648960,105,181
5043,649000,105,181
5044,649140,105,181
5045,649160,105,181
5046,649200,80,134
5047,649280,134,784
5048,649300,134,784
5049,649320,120,253
5050,649320,79,765
5051,649340,120,253
5052,649340,134,253
5053,649340,105,181
5054,649380,120,253
5055,649400,120,253
5056,649400,253,494
5057,649420,120,253
5058,649440,494,765
5059,649440,120,253
5060,649440,134,253
5061,649440,134,765
5062,649460,134,494
5063,649480,819,939
5064,649500,819,939
5065,649520,819,939
5066,649620,79,311
5067,649660,271,601
5068,649660,150,271
5069,649760,271,601
5070,649780,271,601
5071,649820,275,311
5072,649860,222,311
5073,649860,275,311
5074,649860,80,222
5075,649860,222,275
5076,649880,275,311
5077,649880,222,311
5078,649900,213,311
5079,649900,184,265
5080,649900,275,496
5081,649900,80,662
5082,649920,184,265
5083,649920,222,275
5084,649940,105,181
5085,649960,105,181
5086,649980,265,751
5087,649980,105,181
5088,650000,80,311
5089,650020,105,181
5090,650040,275,311
5091,650060,275,311
5092,650080,80,275
5093,650540,79,222
5094,650700,271,601
5095,650720,222,271
5096,650740,271,601
5097,650880,271,601
5098,650900,271,601
5099,651240,150,601
5100,651240,105,181
5101,651540,105,513
5102,651760,95,194
5103,651780,95,194
5104,651860,95,194
5105,651880,95,194
5106,651900,95,194
5107,651920,95,194
5108,651960,95,194
5109,651980,95,194
5110,651980,494,765
5111,652000,95,194
5112,652020,95,194
5113,652040,95,194
5114,652060,17,179
5115,652060,95,194
5116,652080,95,194
5117,652100,95,194
5118,652120,79,662
5119,652120,95,194
5120,652140,95,194
5121,652180,311,496
5122,652180,194,311
5123,652200,311,496
5124,652200,123,223
5125,652220,39,662
5126,652240,311,496
5127,652240,17,179
5128,652260,311,496
5129,652280,311,496
5130,652280,17,50
5131,652460,311,496
5132,652460,39,662
5133,652480,311,496
5134,652520,80,222
5135,652560,311,496
5136,652580,311,496
5137,652720,80,222
5138,652740,80,222
5139,652820,80,222
5140,652880,80,222
5141,652900,80,222
5142,653180,819,939
5143,653200,819,939
5144,653220,819,939
5145,653240,819,939
5146,653280,132,172
5147,653300,196,939
5148,653360,311,939
5149,653380,56,132
5150,653380,311,819
5151,653400,196,819
5152,653420,56,132
5153,653460,56,132
5154,653480,56,132
5155,653500,56,132
5156,653500,120,603
5157,653560,120,603
5158,653560,196,819
5159,653580,120,603
5160,653580,196,819
5161,653640,311,819
5162,653660,311,819
5163,653660,662,939
5164,653660,196,939
5165,653680,196,939
5166,653700,196,939
5167,653740,205,496
5168,653780,205,496
5169,653800,196,939
5170,653820,196,939
5171,653840,819,939
5172,653840,101,431
5173,653840,196,939
5174,653860,102,762
5175,653860,196,939
5176,653880,196,939
5177,653920,265,751
5178,653940,265,751
5179,653980,265,751
5180,653980,184,265
5181,654000,184,265
5182,654020,184,265
5183,654020,196,939
5184,654040,63,150
5185,654040,150,481
5186,654080,101,431
5187,654080,119,431
5188,654180,819,939
5189,654440,56,132
5190,654500,56,132
5191,654520,255,743
5192,654800,255,743
5193,655240,120,494
5194,655300,134,267
5195,655320,134,513
5196,655380,79,123
5197,655400,105,513
5198,655400,79,267
5199,655740,265,268
5200,655780,56,132
5201,655780,265,268
5202,655800,56,132
5203,655800,265,268
5204,655820,56,132
5205,655820,265,268
5206,655860,265,826
5207,655860,150,709
5208,655880,150,709
5209,655960,63,481
5210,656000,63,150
5211,656020,63,150
5212,656020,150,481
5213,656040,63,150
5214,656160,150,709
5215,656180,56,132
5216,656260,63,150
5217,656280,63,481
5218,656280,150,709
5219,656300,63,150
5220,656320,120,494
5221,656380,150,709
5222,656400,120,494
5223,656440,120,494
5224,656980,56,132
5225,656980,120,494
5226,657000,120,494
5227,657020,120,494
5228,657060,120,494
5229,657140,119,448
5230,657240,119,448
5231,657260,119,448
5232,657280,120,494
5233,657500,50,131
5234,657500,63,499
5235,657520,50,131
5236,657520,120,494
5237,657540,50,131
5238,657540,120,494
5239,657560,50,131
5240,657580,50,131
5241,657600,50,131
5242,657660,184,268
5243,657700,120,494
5244,657720,63,662
5245,657720,120,494
5246,657900,120,494
5247,657920,265,804
5248,657920,120,494
5249,657940,265,804
5250,657940,120,494
5251,657960,265,804
5252,657960,120,494
5253,657960,265,268
5254,657980,120,494
5255,658000,120,494
5256,658020,255,804
5257,658020,120,494
5258,658040,255,804
5259,658060,255,804
5260,658080,120,494
5261,658100,255,804
5262,658100,120,494
5263,658120,50,131
5264,658120,255,804
5265,658120,120,494
5266,658140,50,131
5267,658140,255,804
5268,658140,120,494
5269,658180,268,804
5270,658200,268,804
5271,658240,268,804
5272,658240,184,804
5273,658260,50,131
5274,658260,268,804
5275,658260,184,804
5276,658280,50,131
5277,658300,50,131
5278,658400,50,131
5279,658520,268,804
5280,658540,223,601
5281,658660,271,601
5282,658680,271,601
5283,658700,271,601
5284,658720,271,601
5285,658740,271,601
5286,658780,271,601
5287,658780,63,709
5288,658800,271,601
5289,658820,271,601
5290,658820,63,709
5291,658840,271,601
5292,658840,120,494
5293,658860,271,601
5294,658900,120,494
5295,658920,102,875
5296,658920,120,494
5297,658940,119,533
5298,658940,120,494
5299,658960,119,533
5300,659000,120,494
5301,659280,448,533
5302,659300,448,533
5303,659320,448,533
5304,659340,448,533
5305,659360,50,131
5306,659360,448,533
5307,659380,448,533
5308,659400,448,533
5309,659420,50,102
5310,659440,154,499
5311,659440,50,102
5312,659460,50,102
5313,659480,50,102
5314,659500,50,102
5315,659520,50,102
5316,659540,50,102
5317,659580,50,102
5318,659600,50,131
5319,659600,102,131
5320,659620,50,131
5321,659620,102,131
5322,659660,102,131
5323,659660,50,102
5324,659680,102,131
5325,659680,154,499
5326,659700,102,131
5327,659700,154,499
5328,659720,102,131
5329,659740,102,131
5330,659760,102,131
5331,659780,102,131
5332,659800,102,131
5333,659840,102,131
5334,659860,102,131
5335,659860,105,113
5336,659880,50,131
5337,659900,50,131
5338,659920,154,499
5339,659960,102,131
5340,659980,102,131
5341,660000,154,499
5342,660080,102,131
5343,660180,102,131
5344,660220,102,131
5345,660240,102,131
5346,660240,50,102
5347,660260,50,131
5348,660260,102,131
5349,660260,50,102
5350,660280,102,131
5351,660280,50,102
5352,660320,102,131
5353,660340,102,131
5354,660360,102,131
5355,660380,102,131
5356,660400,50,131
5357,660400,102,131
5358,660580,265,826
5359,660620,102,131
5360,660640,154,499
5361,660700,154,499
5362,660720,154,499
5363,660740,154,499
5364,660800,50,131
5365,660800,102,131
5366,660820,50,131
5367,660820,102,131
5368,660840,50,131
5369,661000,56,132
5370,661060,222,267
5371,661080,222,267
5372,661500,120,819
5373,661540,119,762
5374,661640,120,819
5375,661760,119,533
5376,661780,119,533
5377,661800,119,533
5378,661820,119,448
5379,661920,154,499
5380,661920,123,223
5381,661960,533,709
5382,661980,533,709
5383,662140,105,113
5384,662160,223,496
5385,662180,268,826
5386,662200,105,113
5387,662220,105,113
5388,662240,255,268
5389,662260,255,268
5390,662260,105,113
5391,662300,105,113
5392,662500,223,662
5393,662520,122,154
5394,662540,268,804
5395,662540,122,154
5396,662560,268,804
5397,662560,265,826
5398,662560,223,496
5399,662560,122,154
5400,662580,265,826
5401,662580,223,496
5402,662600,223,496
5403,662620,223,496
5404,662640,122,154
5405,662660,223,496
5406,662680,122,154
5407,662700,496,662
5408,662700,268,804
5409,662740,268,804
5410,662740,223,496
5411,662760,255,743
5412,662780,268,804
5413,662780,122,154
5414,662800,255,743
5415,662800,122,154
5416,662800,255,273
5417,662800,533,709
5418,662820,255,743
5419,662820,122,154
5420,662820,255,273
5421,662820,533,709
5422,662840,122,154
5423,662840,533,709
5424,662860,255,743
5425,662860,273,743
5426,662860,122,154
5427,662920,273,743
5428,662940,273,743
5429,662960,273,743
5430,662980,273,743
5431,663020,533,709
5432,663160,265,826
5433,663220,223,496
5434,663420,273,743
5435,663440,273,743
5436,663460,273,743
5437,663480,273,743
5438,663500,273,743
5439,663560,273,743
5440,663580,105,113
5441,663600,273,743
5442,663620,80,875
5443,663640,80,875
5444,663640,273,743
5445,663680,80,875
5446,663700,80,875
5447,663700,273,743
5448,663740,80,875
5449,663740,273,743
5450,663760,80,875
5451,663760,273,743
5452,663780,80,875
5453,663780,273,743
5454,663800,273,743
5455,663820,273,743
5456,664000,80,875
5457,664020,120,819
5458,664140,120,819
5459,664200,79,122
5460,664220,63,709
5461,664260,79,122
5462,664300,105,113
5463,664320,63,709
5464,664320,105,113
5465,664320,79,122
5466,664340,63,709
5467,664340,105,113
5468,664340,79,122
5469,664360,105,113
5470,664380,105,113
5471,664380,79,122
5472,664420,105,113
5473,664420,79,122
5474,664480,79,122
5475,664640,79,122
5476,664760,79,122
5477,664840,194,311
5478,664860,122,533
5479,664860,194,311
5480,664880,122,533
5481,664880,743,826
5482,664900,743,826
5483,664920,122,533
5484,664920,194,311
5485,664920,743,826
5486,664920,79,122
5487,664940,743,826
5488,664940,79,122
5489,664960,743,826
5490,664960,79,122
5491,664980,743,826
5492,664980,79,122
5493,665000,194,311
5494,665000,743,826
5495,665000,79,122
5496,665020,122,533
5497,665020,79,122
5498,665040,122,533
5499,665040,79,122
5500,665060,122,533
5501,665060,79,122
5502,665080,122,533
5503,665080,79,122
5504,665100,122,533
5505,665100,119,154
5506,665120,122,533
5507,665120,119,154
5508,665120,79,122
5509,665140,122,533
5510,665140,79,122
5511,665160,122,533
5512,665160,79,122
5513,665180,122,533
5514,665180,79,122
5515,665200,184,743
5516,665200,79,122
5517,665220,481,709
5518,665220,79,122
5519,665240,122,533
5520,665240,481,709
5521,665240,79,122
5522,665260,122,533
5523,665260,79,122
5524,665280,122,533
5525,665280,79,122
5526,665300,122,533
5527,665300,79,122
5528,665340,105,113
5529,665380,122,533
5530,665380,79,122
5531,665400,122,533
5532,665400,79,122
5533,665440,122,533
5534,665440,79,122
5535,665460,79,122
5536,665480,79,122
5537,665520,79,122
5538,665540,223,311
5539,665540,79,122
5540,665560,79,122
5541,665580,79,122
5542,665680,122,533
5543,665700,122,533
5544,665720,122,533
5545,665820,122,533
5546,665960,122,533
5547,666480,122,533
5548,666480,79,533
5549,666500,122,533
5550,666540,79,122
5551,666620,122,533
5552,666660,271,492
5553,666660,122,533
5554,666680,271,492
5555,666680,122,533
5556,666700,271,492
5557,666700,122,533
5558,666720,271,492
5559,666720,122,533
5560,666740,122,533
5561,666780,122,533
5562,666800,122,533
5563,666860,271,492
5564,666920,271,492
5565,666920,79,122
5566,666940,79,122
5567,667100,271,492
5568,667140,95,253
5569,667160,95,253
5570,667200,95,123
5571,667200,123,253
5572,667220,95,123
5573,667240,95,123
5574,667260,95,123
5575,667280,95,123
5576,667300,95,123
5577,667320,95,123
5578,667340,95,123
5579,667360,95,123
5580,667380,95,123
5581,667400,95,123
5582,667420,95,123
5583,667440,95,123
5584,667460,95,123
5585,667480,95,123
5586,667500,95,123
5587,667520,95,123
5588,667540,95,123
5589,667560,95,123
5590,667580,95,123
5591,667600,95,123
5592,667620,63,122
5593,667660,63,709
5594,667680,63,709
5595,667720,63,709
5596,667760,63,709
5597,667760,123,253
5598,667780,123,253
5599,667800,123,253
5600,667820,35,826
5601,667860,63,481
5602,667880,63,481
5603,667920,123,253
5604,668020,63,481
5605,668060,63,481
5606,668200,271,492
5607,668320,271,492
5608,668340,271,492
5609,668360,50,875
5610,668380,50,875
5611,668400,50,875
5612,668420,50,875
5613,668460,271,492
5614,668500,271,492
5615,668500,56,132
5616,668520,56,132
5617,668520,39,113
5618,668560,56,132
5619,668580,56,132
5620,668600,56,132
5621,668620,56,132
5622,668660,56,132
5623,668680,56,132
5624,668720,56,132
5625,668740,56,132
5626,668840,222,267
5627,668880,222,267
5628,668940,56,132
5629,668960,56,132
5630,669100,56,132
5631,669120,56,132
5632,669140,56,132
5633,669180,56,132
5634,669200,56,132
5635,669220,56,132
5636,669280,56,132
5637,669300,533,709
5638,669420,63,481
5639,669440,63,481
5640,669460,63,709
5641,722600,29,120
5642,722620,29,120
5643,722720,29,120
5644,722820,150,499
5645,722840,150,533
5646,722860,150,533
5647,722880,150,533
5648,722900,150,533
5649,722920,150,533
5650,722960,150,533
5651,723020,120,662
5652,723440,122,271
5653,723620,150,533
5654,723640,150,533
5655,723680,154,271
5656,723680,102,448
5657,723740,154,271
5658,723820,150,533
5659,723840,271,601
5660,723840,150,533
5661,723860,150,533
5662,723880,150,533
5663,724040,120,779
5664,724040,150,533
5665,724060,271,601
5666,724060,120,779
5667,724060,150,533
5668,724080,271,601
5669,724080,120,779
5670,724080,150,533
5671,724100,271,601
5672,724140,271,601
5673,724160,271,601
5674,724320,150,533
5675,724340,150,533
5676,724360,150,533
5677,724380,150,533
5678,724440,150,533
5679,724460,150,533
5680,724480,150,533
5681,724500,150,533
5682,724720,153,492
5683,724760,153,492
5684,724800,153,492
5685,724800,56,132
5686,724820,194,939
5687,724900,122,154
5688,724920,122,154
5689,724940,122,154
5690,724940,120,194
5691,724960,122,154
5692,724980,29,194
5693,724980,122,154
5694,725080,131,255
5695,725100,271,448
5696,725120,271,448
5697,725120,150,533
5698,725140,268,751
5699,725140,131,255
5700,725140,194,765
5701,725160,268,751
5702,725160,150,533
5703,725180,150,533
5704,725220,268,751
5705,725220,150,533
5706,725240,268,751
5707,725240,150,533
5708,725320,122,255
5709,725440,779,939
5710,725440,150,533
5711,725460,150,533
5712,725480,268,751
5713,725480,150,533
5714,725520,211,267
5715,725540,122,255
5716,725560,268,751
5717,725580,122,255
5718,725600,150,533
5719,725600,29,267
5720,725600,29,122
5721,725620,150,533
5722,725640,150,533
5723,725660,150,533
5724,725680,150,533
5725,725700,150,533
5726,725740,150,533
5727,725760,268,751
5728,725760,150,533
5729,725780,150,533
5730,725800,150,533
5731,725840,154,499
5732,725840,150,533
5733,725860,150,533
5734,725880,268,751
5735,725880,150,533
5736,725900,268,751
5737,725920,268,751
5738,725940,268,751
5739,725940,150,533
5740,725960,268,751
5741,725960,150,533
5742,725980,268,751
5743,725980,150,533
5744,726000,150,533
5745,726020,268,751
5746,726020,150,533
5747,726040,63,481
5748,726040,150,533
5749,726060,150,533
5750,726080,29,513
5751,726080,150,533
5752,726100,268,751
5753,726100,150,533
5754,726120,150,533
5755,726140,268,751
5756,726160,150,533
5757,726180,150,533
5758,726220,481,709
5759,726220,194,765
5760,726240,194,765
5761,726240,481,709
5762,726260,194,765
5763,726260,481,709
5764,726280,194,765
5765,726300,150,533
5766,726320,150,533
5767,726340,150,533
5768,726360,150,533
5769,726380,150,533
5770,726400,150,533
5771,726420,153,271
5772,726420,150,533
5773,726440,150,533
5774,726460,150,533
5775,726480,150,533
5776,726500,134,875
5777,726540,134,875
5778,726560,63,481
5779,726560,150,533
5780,726560,134,875
5781,726580,134,875
5782,726600,134,875
5783,726620,134,875
5784,726640,134,875
5785,726680,17,875
5786,726680,63,481
5787,726700,63,481
5788,726720,63,481
5789,726740,63,481
5790,726760,63,481
5791,726780,63,533
5792,726800,63,499
5793,726860,153,154
5794,726880,154,499
5795,726880,150,533
5796,726940,494,786
5797,726940,154,499
5798,726940,194,311
5799,726940,194,765
5800,726960,154,499
5801,726980,154,499
5802,727000,496,786
5803,727000,154,499
5804,727040,101,511
5805,727060,268,751
5806,727060,101,511
5807,727080,101,511
5808,727100,101,511
5809,727180,101,511
5810,727220,268,751
5811,727220,481,709
5812,727260,101,511
5813,727260,63,481
5814,727280,63,481
5815,727300,101,511
5816,727320,101,511
5817,727340,15,123
5818,727340,101,511
5819,727340,63,481
5820,727360,63,481
5821,727360,15,123
5822,727360,101,511
5823,727360,15,253
5824,727380,15,123
5825,727380,101,511
5826,727400,63,481
5827,727400,101,511
5828,727400,15,253
5829,727420,15,253
5830,727440,101,511
5831,727440,15,253
5832,727460,101,511
5833,727460,122,154
5834,727460,15,253
5835,727480,101,511
5836,727480,15,253
5837,727500,101,511
5838,727500,15,253
5839,727520,15,253
5840,727560,101,511
5841,727560,102,335
5842,727580,101,511
5843,727580,222,267
5844,727600,222,267
5845,727600,268,751
5846,727600,101,511
5847,727600,15,253
5848,727620,268,751
5849,727620,101,511
5850,727620,222,267
5851,727640,150,154
5852,727640,63,481
5853,727640,268,751
5854,727640,101,511
5855,727640,123,253
5856,727660,101,511
5857,727660,63,481
5858,727680,101,511
5859,727680,150,533
5860,727700,222,267
5861,727700,101,511
5862,727720,150,533
5863,727740,101,511
5864,727740,150,533
5865,727760,101,511
5866,727760,150,533
5867,727780,101,511
5868,727800,268,751
5869,727800,101,511
5870,727800,222,267
5871,727820,222,267
5872,727820,268,751
5873,727820,481,709
5874,727840,268,751
5875,727840,101,511
5876,727860,101,511
5877,727860,481,709
5878,727880,533,709
5879,727880,63,533
5880,727900,268,751
5881,727900,222,267
5882,727920,222,267
5883,727940,63,213
5884,727940,101,511
5885,727960,15,253
5886,728000,122,533
5887,728000,63,213
5888,728000,268,751
5889,728020,268,751
5890,728040,63,709
5891,728040,101,511
5892,728060,101,511
5893,728060,63,709
5894,728080,101,511
5895,728100,101,511
5896,728100,154,499
5897,728120,154,499
5898,728140,101,511
5899,728140,154,499
5900,728160,101,511
5901,728160,154,499
5902,728180,273,826
5903,728180,154,499
5904,728180,101,511
5905,728200,268,751
5906,728200,101,511
5907,728220,101,511
5908,728240,101,511
5909,728280,101,511
5910,728320,222,267
5911,728320,101,511
5912,728320,35,265
5913,728340,150,533
5914,728340,101,511
5915,728340,35,265
5916,728360,101,511
5917,728360,35,265
5918,728380,35,265
5919,728400,101,511
5920,728420,268,751
5921,728440,101,511
5922,728460,268,751
5923,728460,101,511
5924,728500,101,511
5925,728520,101,511
5926,728540,35,265
5927,728560,101,511
5928,728580,63,481
5929,728620,63,709
5930,728640,101,511
5931,728660,101,511
5932,728660,63,709
5933,728680,101,511
5934,728680,63,709
5935,728700,268,751
5936,728720,15,253
5937,728740,268,751
5938,728740,63,481
5939,728760,268,751
5940,728780,268,751
5941,728800,268,751
5942,728800,271,499
5943,728820,35,265
5944,728820,268,751
5945,728820,15,253
5946,728840,271,499
5947,728840,268,751
5948,728840,101,511
5949,728840,35,265
5950,728860,268,751
5951,728860,35,265
5952,728880,63,709
5953,728880,35,265
5954,728900,268,751
5955,728900,35,265
5956,728900,63,481
5957,728920,268,751
5958,728920,63,481
5959,728940,268,751
5960,728940,101,511
5961,728960,268,751
5962,728960,63,709
5963,728980,268,751
5964,729000,268,751
5965,729000,63,709
5966,729020,15,253
5967,729020,63,481
5968,729040,268,751
5969,729060,101,511
5970,729100,268,751
5971,729120,268,751
5972,729120,101,511
5973,729140,268,751
5974,729140,101,511
5975,729160,268,751
5976,729160,101,511
5977,729160,15,253
5978,729180,268,751
5979,729180,15,253
5980,729220,268,751
5981,729240,268,751
5982,729260,268,751
5983,729300,101,511
5984,729300,63,709
5985,729320,268,751
5986,729320,101,511
5987,729340,268,751
5988,729340,101,511
5989,729360,268,751
5990,729360,101,511
5991,729380,268,751
5992,729380,63,709
5993,729400,268,751
5994,729400,63,709
5995,729420,268,751
5996,729460,101,511
5997,729500,101,511
5998,729540,271,709
5999,729560,101,511
6000,729560,271,709
6001,729580,56,154
6002,729600,101,511
6003,729600,56,939
6004,729600,271,709
6005,729620,56,939
6006,729620,271,709
6007,729660,101,511
6008,729660,56,939
6009,729680,101,511
6010,729700,101,511
6011,729700,15,253
6012,729720,101,511
6013,729720,271,709
6014,729740,271,709
6015,729740,123,253
6016,729760,101,511
6017,729760,271,709
6018,729780,271,709
6019,729820,271,709
6020,729840,101,511
6021,729840,271,709
6022,729860,63,779
6023,729860,63,154
6024,729860,271,481
6025,729880,271,481
6026,729900,101,511
6027,729920,154,271
6028,730020,50,875
6029,730040,50,875
6030,730060,50,875
6031,730080,50,875
6032,730080,63,481
6033,730100,268,751
6034,730100,50,875
6035,730120,268,751
6036,730120,50,875
6037,730140,268,751
6038,730160,268,751
6039,730180,268,751
6040,730180,63,481
6041,730200,268,751
6042,730220,268,751
6043,730220,63,481
6044,730240,268,751
6045,730240,63,481
6046,730300,63,481
6047,730320,63,481
6048,730340,29,513
6049,730380,268,751
6050,730400,268,751
6051,730420,268,751
6052,730440,268,751
6053,730460,123,253
6054,730500,63,154
6055,730520,21,804
6056,730540,481,709
6057,730560,481,709
6058,730560,63,481
6059,730580,63,481
6060,730620,56,939
6061,730640,481,709
6062,730660,56,102
6063,730680,153,271
6064,730680,56,939
6065,730720,153,154
6066,730760,153,271
6067,730780,153,271
6068,730860,15,253
6069,730880,153,271
6070,730900,153,271
6071,730920,102,804
6072,730920,153,271
6073,730940,153,271
6074,731020,102,804
6075,731040,15,253
6076,731060,102,804
6077,731080,56,939
6078,731140,102,804
6079,731160,102,804
6080,731220,15,253
6081,731220,153,271
6082,731220,56,939
6083,731240,15,253
6084,731240,153,271
6085,731260,15,253
6086,731260,153,271
6087,731280,153,271
6088,731300,15,253
6089,731320,153,271
6090,731340,153,271
6091,731360,15,253
6092,731360,153,271
6093,731380,15,253
6094,731380,153,271
6095,731400,15,253
6096,731400,153,271
6097,731420,15,253
6098,731420,153,271
6099,731440,15,253
6100,731460,15,253
6101,731460,153,271
6102,731480,15,253
6103,731500,15,253
6104,731520,102,804
6105,731520,123,253
6106,731540,102,804
6107,731560,102,804
6108,731580,102,804
6109,731600,102,804
6110,731720,63,481
6111,731840,222,267
6112,731860,150,709
6113,731880,150,709
6114,731880,222,267
6115,731940,63,765
6116,731980,63,481
6117,732120,15,253
6118,732180,113,513
6119,732200,15,253
6120,732260,63,481
6121,732380,15,95
6122,732400,15,95
6123,732420,15,95
6124,732440,15,95
6125,732460,150,153
6126,732460,15,95
6127,732520,15,95
6128,732540,56,431
6129,732580,15,95
6130,732600,15,95
6131,732620,15,95
6132,732640,15,95
6133,732660,15,95
6134,732680,15,95
6135,732720,101,511
6136,732720,15,95
6137,732740,15,95
6138,732740,50,102
6139,732760,50,102
6140,732820,15,95
6141,732860,15,95
6142,732900,15,95
6143,732900,56,431
6144,732920,15,95
6145,732920,56,431
6146,732940,15,95
6147,732940,50,102
6148,732960,15,95
6149,733000,15,95
6150,733000,63,481
6151,733020,15,95
6152,733040,15,95
6153,733060,15,95
6154,733060,271,499
6155,733060,56,939
6156,733080,56,939
6157,733080,15,95
6158,733080,50,102
6159,733100,63,481
6160,733100,15,95
6161,733100,50,102
6162,733120,15,95
6163,733120,50,102
6164,733140,15,95
6165,733160,15,95
6166,733160,50,102
6167,733180,105,513
6168,733180,15,95
6169,733200,105,513
6170,733200,15,95
6171,733200,56,939
6172,733220,15,95
6173,733220,56,939
6174,733240,15,95
6175,733240,56,939
6176,733260,15,95
6177,733260,56,939
6178,733280,56,939
6179,733300,56,939
6180,733320,56,939
6181,733340,56,431
6182,733340,56,939
6183,733360,56,939
6184,733360,63,533
6185,733380,56,939
6186,733380,63,533
6187,733400,105,113
6188,733400,63,533
6189,733420,496,786
6190,733440,15,95
6191,733440,496,786
6192,733460,63,533
6193,733500,154,271
6194,733600,102,804
6195,733700,102,804
6196,733700,29,95
6197,733700,56,939
6198,733720,29,95
6199,733740,29,95
6200,733760,29,95
6201,733780,29,95
6202,733800,29,95
6203,733900,102,804
6204,733920,29,95
6205,733940,29,95
6206,733960,29,95
6207,733960,95,194
6208,733980,265,751
6209,733980,95,194
6210,734000,265,751
6211,734020,265,751
6212,734020,105,113
6213,734080,63,154
6214,734100,150,154
6215,734100,63,150
6216,734100,63,154
6217,734120,150,709
6218,734140,63,271
6219,734140,63,154
6220,734140,222,267
6221,734160,63,271
6222,734180,150,709
6223,734200,150,709
6224,734220,150,709
6225,734240,150,709
6226,734260,150,709
6227,734280,150,709
6228,734280,153,271
6229,734300,150,709
6230,734320,150,709
6231,734340,150,709
6232,734360,150,709
6233,734380,222,267
6234,734420,102,804
6235,734500,102,804
6236,734800,268,778
6237,734820,268,778
6238,735260,35,778
6239,735300,102,804
6240,735320,102,804
6241,735440,102,804
6242,735820,209,275
6243,736320,255,511
6244,736340,80,255
6245,736400,311,496
6246,736420,311,496
6247,736460,431,938
6248,736480,431,938
6249,736600,79,253
6250,736740,131,804
6251,736980,494,765
6252,737000,751,778
6253,737020,494,765
6254,737080,494,765
6255,737180,131,804
6256,737200,131,804
6257,737220,131,804
6258,737260,50,804
6259,737300,102,804
6260,737300,131,804
6261,737320,102,804
6262,737340,102,804
6263,737580,50,102
6264,737680,102,804
6265,737680,50,804
6266,737700,50,804
6267,737740,102,804
6268,737740,50,804
6269,737740,50,102
6270,737740,131,804
6271,737760,50,131
6272,737760,102,131
6273,737760,131,804
6274,737860,265,804
6275,737880,265,804
6276,737900,265,804
6277,737920,265,804
6278,737940,265,804
6279,737960,265,804
6280,737980,265,804
6281,738000,265,804
6282,738020,265,804
6283,738040,265,804
6284,738220,184,826
6285,738240,265,751
6286,738240,196,826
6287,738240,184,826
6288,738280,184,265
6289,738280,265,751
6290,738300,265,751
6291,738300,194,779
6292,738320,265,751
6293,738320,265,779
6294,738320,194,265
6295,738340,265,751
6296,738360,265,751
6297,738400,50,804
6298,738580,311,496
6299,738600,311,496
6300,738620,311,496
6301,738640,311,496
6302,738660,17,209
6303,738680,222,496
6304,738680,48,431
6305,738740,222,496
6306,738740,134,804
6307,738760,17,48
6308,738780,17,48
6309,738800,311,496
6310,738820,311,496
6311,738820,134,804
6312,738820,222,496
6313,738840,311,496
6314,738840,222,496
6315,738860,222,496
6316,738880,311,496
6317,738880,222,496
6318,738900,222,496
6319,738960,222,496
6320,738980,222,496
6321,739000,222,496
6322,739020,222,496
6323,739040,50,804
6324,739060,50,804
6325,739400,267,311
6326,739460,134,804
6327,739460,50,804
6328,739560,179,804
6329,739580,123,804
6330,739760,222,496
6331,739800,134,179
6332,739800,17,134
6333,739860,48,134
6334,739860,222,496
6335,739860,134,179
6336,739880,48,134
6337,739880,17,134
6338,739880,17,50
6339,739880,48,50
6340,739900,17,134
6341,740020,194,311
6342,740040,153,492
6343,740040,222,496
6344,740060,153,492
6345,740080,153,492
6346,740100,153,492
6347,740120,153,492
6348,740140,153,492
6349,740160,153,492
6350,740180,153,492
6351,740200,134,431
6352,740220,134,431
6353,740240,134,431
6354,740260,134,431
6355,740280,134,431
6356,740360,134,431
6357,740380,153,492
6358,740400,153,492
6359,740400,134,431
6360,740420,153,492
6361,740420,134,431
6362,740440,153,492
6363,740440,134,431
6364,740460,134,431
6365,740480,153,492
6366,740480,134,431
6367,740500,153,492
6368,740500,194,311
6369,740600,153,492
6370,740640,265,751
6371,740640,153,492
6372,740660,265,751
6373,740660,153,492
6374,740680,153,492
6375,740700,153,492
6376,740760,29,311
6377,740840,194,311
6378,740980,271,765
6379,740980,131,826
6380,741180,154,271
6381,741360,29,311
6382,741820,63,481
6383,741840,265,826
6384,741840,63,481
6385,741860,63,481
6386,741880,63,481
6387,741900,63,481
6388,741920,63,481
6389,742120,63,709
6390,742140,63,709
6391,742160,63,709
6392,742180,63,709
6393,742300,63,709
6394,742440,63,709
6395,742520,153,271
6396,742620,271,709
6397,742640,271,709
6398,742660,271,709
6399,742680,153,271
6400,743160,79,123
6401,743460,271,709
6402,743480,271,709
6403,743520,194,311
6404,743540,63,271
6405,743540,194,311
6406,743560,194,311
6407,743580,265,826
6408,743600,153,271
6409,743600,194,311
6410,743760,481,709
6411,743780,271,499
6412,743800,271,448
6413,743900,194,311
6414,744000,271,601
6415,744020,271,601
6416,744040,271,601
6417,744060,271,601
6418,744080,271,601
6419,744120,271,601
6420,744160,271,601
6421,744180,271,601
6422,744180,335,762
6423,744200,271,601
6424,744200,335,762
6425,744220,153,271
6426,744240,153,271
6427,744380,271,499
6428,744420,95,253
6429,744500,63,153
6430,744520,63,153
6431,744540,63,153
