,Duration,IDWorker1,IDWorker2
50503,667840,156,261
50504,667880,886,985
50505,667880,477,882
50506,667920,886,985
50507,667940,886,985
50508,667980,886,985
50509,668000,886,985
50510,668020,886,985
50511,668040,886,985
50512,668060,886,985
50513,668060,432,977
50514,668080,886,985
50515,668080,432,977
50516,668100,886,985
50517,668100,432,977
50518,668120,886,985
50519,668120,432,977
50520,668140,886,985
50521,668140,432,977
50522,668160,531,650
50523,668160,886,985
50524,668160,432,977
50525,668160,626,845
50526,668160,650,845
50527,668180,886,985
50528,668180,432,977
50529,668200,886,985
50530,668200,432,977
50531,668220,886,985
50532,668220,432,977
50533,668240,886,985
50534,668240,432,977
50535,668260,886,985
50536,668260,432,977
50537,668280,886,985
50538,668280,119,366
50539,668300,886,985
50540,668300,432,977
50541,668300,119,366
50542,668320,886,985
50543,668320,119,366
50544,668340,886,985
50545,668340,432,977
50546,668360,886,985
50547,668360,432,977
50548,668380,886,985
50549,668380,432,977
50550,668400,886,985
50551,668400,432,977
50552,668420,886,985
50553,668420,432,977
50554,668440,886,985
50555,668440,432,977
50556,668460,886,985
50557,668460,432,977
50558,668460,119,366
50559,668480,886,985
50560,668480,432,977
50561,668480,119,366
50562,668500,886,985
50563,668500,432,977
50564,668520,886,985
50565,668520,432,977
50566,668540,886,985
50567,668540,432,977
50568,668560,886,985
50569,668560,432,977
50570,668580,886,985
50571,668600,886,985
50572,668600,432,977
50573,668600,119,366
50574,668620,886,985
50575,668640,886,985
50576,668660,886,985
50577,668680,886,985
50578,668700,886,985
50579,668700,119,366
50580,668720,886,985
50581,668740,886,985
50582,668760,886,985
50583,668760,432,977
50584,668780,886,985
50585,668780,432,977
50586,668800,886,985
50587,668800,432,977
50588,668820,886,985
50589,668820,432,977
50590,668820,119,366
50591,668840,886,985
50592,668840,432,977
50593,668840,15,178
50594,668840,119,366
50595,668860,886,985
50596,668860,15,178
50597,668880,886,985
50598,668900,886,985
50599,668920,886,985
50600,668940,886,985
50601,668960,886,985
50602,668980,119,366
50603,669000,886,985
50604,669000,119,366
50605,669020,886,985
50606,669040,119,366
50607,669060,346,603
50608,669080,346,603
50609,669100,346,603
50610,669120,147,603
50611,669140,886,985
50612,669140,119,366
50613,669140,147,603
50614,669160,261,1067
50615,669160,119,366
50616,669160,147,603
50617,669160,886,985
50618,669180,15,295
50619,669180,886,985
50620,669180,198,267
50621,669180,119,366
50622,669200,119,366
50623,669220,420,525
50624,669320,432,977
50625,669320,477,882
50626,669360,886,985
50627,669380,432,977
50628,669400,886,985
50629,669400,432,977
50630,669420,886,985
50631,669420,432,977
50632,669440,886,985
50633,669440,432,977
50634,669440,119,366
50635,669460,886,985
50636,669460,432,977
50637,669480,886,985
50638,669500,886,985
50639,669520,886,985
50640,669540,886,985
50641,669560,886,985
50642,669560,432,977
50643,669600,886,985
50644,669600,432,977
50645,669620,886,985
50646,669620,432,977
50647,669640,886,985
50648,669660,432,977
50649,669680,544,778
50650,669700,886,985
50651,669700,432,977
50652,669720,886,985
50653,669720,432,977
50654,669740,886,985
50655,669740,432,977
50656,669760,886,985
50657,669760,432,977
50658,669780,886,985
50659,669780,432,977
50660,669800,886,985
50661,669800,432,977
50662,669820,886,985
50663,669840,886,985
50664,669840,432,977
50665,669860,886,985
50666,669860,432,977
50667,669860,39,72
50668,669880,886,985
50669,669880,432,977
50670,669900,886,985
50671,669900,20,1209
50672,669900,39,72
50673,669920,886,985
50674,669920,39,72
50675,669940,886,985
50676,669960,886,985
50677,669960,432,977
50678,669960,478,525
50679,669980,886,985
50680,669980,478,525
50681,670000,478,525
50682,670000,39,72
50683,670020,886,985
50684,670020,478,525
50685,670020,20,1209
50686,670040,478,525
50687,670060,119,525
50688,670060,478,525
50689,670080,119,420
50690,670080,119,366
50691,670100,544,778
50692,670100,119,420
50693,670100,39,72
50694,670120,39,72
50695,670140,39,72
50696,670160,478,525
50697,670160,20,1209
50698,670160,39,72
50699,670180,478,525
50700,670180,39,72
50701,670200,478,525
50702,670220,20,1209
50703,670240,886,985
50704,670400,43,285
50705,670460,432,977
50706,670480,886,985
50707,670540,886,985
50708,670560,886,985
50709,670580,886,985
50710,670600,886,985
50711,670600,478,836
50712,670620,886,985
50713,670640,886,985
50714,670660,886,985
50715,670680,886,985
50716,670700,886,985
50717,670720,886,985
50718,670720,656,1492
50719,670740,886,985
50720,670760,886,985
50721,670760,656,1492
50722,670760,366,836
50723,670780,886,985
50724,670780,656,1492
50725,670800,656,1492
50726,670820,656,1492
50727,670840,656,1492
50728,670860,656,1492
50729,671000,886,985
50730,671020,886,985
50731,671080,615,1067
50732,671100,615,1067
50733,671100,43,285
50734,671120,615,1067
50735,671140,43,285
50736,671160,366,882
50737,671240,615,1067
50738,671280,615,1067
50739,671300,615,1067
50740,671360,656,1209
50741,671380,656,1209
50742,671500,656,1209
50743,671600,656,1209
50744,671620,656,1209
50745,671720,886,1209
50746,671740,886,1209
50747,671760,886,1209
50748,671800,886,1209
50749,671840,886,1209
50750,672560,428,660
50751,674020,162,259
50752,674440,117,475
50753,674460,215,401
50754,674720,215,401
50755,674740,215,401
50756,674760,215,401
50757,674800,215,401
50758,674820,215,401
50759,675240,656,886
50760,675340,886,1492
50761,675360,886,1492
50762,675380,886,1492
50763,676300,475,874
50764,676700,117,874
50765,720640,15,178
50766,720660,15,178
50767,720660,428,488
50768,720680,488,894
50769,720680,428,488
50770,720700,428,488
50771,720720,428,488
50772,720740,15,178
50773,720740,428,488
50774,720760,15,178
50775,720760,428,488
50776,720780,15,178
50777,720780,428,488
50778,720800,428,894
50779,720800,15,178
50780,720820,428,894
50781,720820,15,178
50782,720840,428,894
50783,720840,15,178
50784,720840,428,488
50785,720860,428,894
50786,720860,15,178
50787,720860,428,488
50788,720880,428,894
50789,720880,428,488
50790,720900,428,894
50791,720900,428,488
50792,720920,428,894
50793,720920,428,488
50794,720940,428,894
50795,720940,428,488
50796,720960,428,894
50797,720960,15,178
50798,720960,428,488
50799,720980,428,894
50800,720980,428,488
50801,721000,488,894
50802,721000,428,894
50803,721020,488,894
50804,721020,428,894
50805,721020,428,488
50806,721040,488,894
50807,721040,428,894
50808,721060,488,894
50809,721060,428,894
50810,721060,15,178
50811,721080,488,894
50812,721080,428,894
50813,721080,15,178
50814,721100,488,894
50815,721100,428,894
50816,721120,488,894
50817,721120,428,894
50818,721140,488,894
50819,721140,428,894
50820,721160,428,894
50821,721180,428,894
50822,721200,428,894
50823,721220,428,894
50824,721240,428,894
50825,721240,15,178
50826,721260,428,894
50827,721280,488,894
50828,721280,428,894
50829,721300,488,894
50830,721300,428,894
50831,721300,232,845
50832,721320,428,894
50833,721340,428,894
50834,721360,428,894
50835,721380,428,894
50836,721400,428,894
50837,721420,428,894
50838,721440,428,894
50839,721480,428,894
50840,721500,428,894
50841,721520,428,894
50842,721540,428,894
50843,721560,428,894
50844,721580,428,894
50845,721580,428,488
50846,721600,488,894
50847,721600,510,513
50848,721620,488,894
50849,721620,510,513
50850,721760,603,725
50851,721840,725,779
50852,721920,15,178
50853,722060,372,464
50854,722080,372,464
50855,722100,372,464
50856,722260,372,464
50857,722500,649,725
50858,723060,649,725
50859,723140,513,921
50860,723160,603,779
50861,723200,513,921
50862,723200,603,649
50863,723220,513,921
50864,723220,603,649
50865,723260,603,649
50866,723280,54,79
50867,723280,603,649
50868,723300,603,649
50869,723320,603,649
50870,723340,603,649
50871,723360,603,649
50872,723360,3,120
50873,723380,3,259
50874,723380,603,649
50875,723400,3,259
50876,723400,603,649
50877,723420,119,366
50878,723420,603,649
50879,723440,119,366
50880,723460,79,447
50881,723460,691,706
50882,723460,119,366
50883,723480,79,447
50884,723480,603,649
50885,723500,79,447
50886,723500,603,649
50887,723500,428,691
50888,723520,79,447
50889,723520,513,921
50890,723520,603,649
50891,723540,603,649
50892,723560,15,372
50893,723560,184,1485
50894,723560,603,649
50895,723580,211,894
50896,723580,172,184
50897,723580,3,259
50898,723580,172,513
50899,723580,253,691
50900,723600,172,184
50901,723600,184,921
50902,723600,3,259
50903,723600,603,649
50904,723620,603,649
50905,723620,3,259
50906,723620,269,1485
50907,723620,253,691
50908,723620,172,184
50909,723620,172,921
50910,723640,184,921
50911,723640,603,649
50912,723640,172,513
50913,723640,3,259
50914,723640,253,691
50915,723640,172,184
50916,723640,172,921
50917,723660,184,921
50918,723660,603,649
50919,723660,3,259
50920,723660,269,1485
50921,723660,172,184
50922,723660,79,447
50923,723660,172,921
50924,723680,120,178
50925,723680,172,184
50926,723680,184,921
50927,723680,603,649
50928,723680,172,921
50929,723700,172,184
50930,723700,184,921
50931,723700,603,649
50932,723700,172,921
50933,723720,172,184
50934,723720,184,921
50935,723720,603,649
50936,723720,172,921
50937,723740,172,184
50938,723740,79,447
50939,723740,172,424
50940,723740,184,921
50941,723740,603,649
50942,723760,603,649
50943,723760,253,691
50944,723780,253,691
50945,723800,172,184
50946,723800,267,691
50947,723800,74,159
50948,723800,603,649
50949,723820,184,921
50950,723820,603,649
50951,723820,267,691
50952,723820,172,510
50953,723820,74,159
50954,723820,15,120
50955,723820,172,184
50956,723840,172,510
50957,723840,267,691
50958,723840,603,649
50959,723840,322,921
50960,723860,322,513
50961,723860,74,159
50962,723860,603,649
50963,723860,322,921
50964,723880,603,725
50965,723880,74,159
50966,723880,603,649
50967,723880,172,921
50968,723900,322,513
50969,723900,603,649
50970,723900,184,322
50971,723920,322,513
50972,723920,603,649
50973,723920,322,921
50974,723920,184,322
50975,723940,322,513
50976,723940,119,366
50977,723940,603,649
50978,723940,322,921
50979,723960,172,322
50980,723960,603,649
50981,723960,322,921
50982,723960,172,921
50983,724000,184,322
50984,724000,172,322
50985,724000,322,513
50986,724020,172,322
50987,724020,322,921
50988,724040,119,366
50989,724040,74,159
50990,724040,603,649
50991,724060,322,921
50992,724100,172,510
50993,724100,603,649
50994,724120,172,510
50995,724120,603,649
50996,724140,184,921
50997,724140,119,270
50998,724140,603,649
50999,724140,172,510
51000,724140,74,159
51001,724140,478,836
51002,724160,184,921
51003,724160,172,510
51004,724160,74,159
51005,724160,478,836
51006,724180,184,921
51007,724180,172,510
51008,724180,74,159
51009,724180,478,836
51010,724200,184,921
51011,724200,172,510
51012,724200,74,159
51013,724200,119,270
51014,724220,184,921
51015,724220,119,270
51016,724220,603,649
51017,724220,172,510
51018,724220,429,649
51019,724220,429,603
51020,724220,603,779
51021,724240,172,424
51022,724240,322,634
51023,724240,89,220
51024,724240,184,513
51025,724240,429,649
51026,724240,603,779
51027,724240,119,270
51028,724260,603,779
51029,724260,429,649
51030,724260,270,420
51031,724280,172,424
51032,724280,429,649
51033,724280,270,420
51034,724300,429,649
51035,724300,478,836
51036,724320,119,420
51037,724320,429,649
51038,724320,172,486
51039,724340,119,420
51040,724340,429,649
51041,724360,119,420
51042,724360,429,649
51043,724360,270,420
51044,724360,119,270
51045,724380,429,649
51046,724380,270,420
51047,724400,429,649
51048,724420,429,649
51049,724440,106,435
51050,724440,429,649
51051,724440,74,159
51052,724440,172,510
51053,724460,429,649
51054,724460,184,513
51055,724460,43,866
51056,724460,172,510
51057,724480,691,866
51058,724480,429,649
51059,724480,184,513
51060,724500,429,649
51061,724520,429,649
51062,724520,486,513
51063,724520,79,236
51064,724540,429,649
51065,724540,54,236
51066,724540,172,510
51067,724560,122,793
51068,724560,429,649
51069,724580,198,267
51070,724580,429,649
51071,724600,429,649
51072,724600,184,513
51073,724620,429,649
51074,724620,198,836
51075,724620,184,513
51076,724640,429,649
51077,724640,267,691
51078,724640,20,106
51079,724640,253,267
51080,724640,184,513
51081,724660,119,270
51082,724660,198,478
51083,724660,184,513
51084,724660,267,691
51085,724660,20,106
51086,724660,253,267
51087,724660,172,510
51088,724660,478,836
51089,724660,429,649
51090,724660,198,836
51091,724660,253,691
51092,724680,184,513
51093,724680,198,478
51094,724680,119,270
51095,724680,267,691
51096,724680,478,836
51097,724680,198,836
51098,724680,172,510
51099,724680,429,649
51100,724680,253,267
51101,724700,172,510
51102,724700,346,779
51103,724700,184,513
51104,724700,478,836
51105,724700,198,836
51106,724700,429,649
51107,724700,119,270
51108,724720,525,836
51109,724720,184,513
51110,724720,346,779
51111,724720,172,510
51112,724720,267,691
51113,724720,478,836
51114,724720,343,478
51115,724720,198,525
51116,724720,172,184
51117,724720,429,649
51118,724740,267,478
51119,724740,429,649
51120,724740,172,510
51121,724740,184,513
51122,724760,267,478
51123,724760,172,510
51124,724760,486,513
51125,724760,198,366
51126,724760,184,513
51127,724780,184,486
51128,724780,172,510
51129,724780,267,691
51130,724780,198,836
51131,724780,267,478
51132,724780,246,374
51133,724800,478,691
51134,724800,267,691
51135,724800,172,510
51136,724800,184,486
51137,724800,198,836
51138,724800,267,478
51139,724800,246,374
51140,724820,267,478
51141,724820,184,513
51142,724820,486,513
51143,724820,246,374
51144,724840,366,374
51145,724840,267,894
51146,724840,886,1492
51147,724840,343,894
51148,724840,429,649
51149,724840,198,246
51150,724840,198,374
51151,724840,246,366
51152,724840,246,374
51153,724860,267,894
51154,724860,343,525
51155,724860,119,836
51156,724860,420,836
51157,724860,429,649
51158,724860,246,374
51159,724860,246,366
51160,724880,246,366
51161,724880,246,478
51162,724880,429,649
51163,724880,172,510
51164,724900,793,894
51165,724900,246,478
51166,724900,429,649
51167,724900,246,836
51168,724920,429,649
51169,724920,275,882
51170,724940,496,977
51171,724940,429,649
51172,724940,246,836
51173,724940,80,407
51174,724940,246,478
51175,724940,779,970
51176,724940,424,486
51177,724960,246,836
51178,724960,246,478
51179,724960,779,970
51180,724960,198,366
51181,724980,478,836
51182,724980,59,793
51183,724980,172,184
51184,724980,429,649
51185,724980,246,836
51186,724980,198,366
51187,724980,246,478
51188,724980,779,970
51189,725000,486,577
51190,725000,793,894
51191,725000,246,836
51192,725000,246,478
51193,725000,198,366
51194,725020,246,478
51195,725020,246,836
51196,725020,478,836
51197,725020,374,836
51198,725020,198,366
51199,725040,374,836
51200,725040,478,836
51201,725040,366,525
51202,725040,246,836
51203,725040,198,366
51204,725040,246,478
51205,725060,172,424
51206,725060,580,649
51207,725060,374,836
51208,725060,172,510
51209,725060,366,525
51210,725060,172,184
51211,725060,424,510
51212,725060,198,366
51213,725060,424,486
51214,725080,322,634
51215,725080,246,836
51216,725080,366,525
51217,725080,198,366
51218,725080,267,836
51219,725100,246,478
51220,725100,580,649
51221,725100,366,525
51222,725120,374,478
51223,725120,580,649
51224,725120,374,836
51225,725120,478,836
51226,725120,366,525
51227,725120,343,691
51228,725140,198,267
51229,725140,246,836
51230,725140,580,649
51231,725140,366,525
51232,725140,478,836
51233,725160,779,1362
51234,725160,97,220
51235,725160,246,836
51236,725160,246,478
51237,725160,478,836
51238,725180,346,649
51239,725180,580,649
51240,725180,374,836
51241,725180,478,836
51242,725180,246,836
51243,725180,322,1485
51244,725180,420,478
51245,725200,779,1362
51246,725200,429,580
51247,725200,343,691
51248,725220,346,649
51249,725220,478,836
51250,725240,346,649
51251,725240,267,366
51252,725240,346,779
51253,725240,366,525
51254,725240,343,691
51255,725260,346,649
51256,725260,343,691
51257,725280,15,162
51258,725280,198,525
51259,725280,366,525
51260,725280,198,366
51261,725280,343,691
51262,725300,15,162
51263,725300,198,525
51264,725300,429,580
51265,725300,198,366
51266,725300,343,691
51267,725320,429,580
51268,725320,366,525
51269,725320,198,525
51270,725320,15,162
51271,725320,198,366
51272,725320,343,691
51273,725340,15,162
51274,725340,366,525
51275,725340,198,366
51276,725340,343,691
51277,725360,15,162
51278,725360,198,525
51279,725360,366,525
51280,725360,198,366
51281,725360,343,691
51282,725380,15,162
51283,725380,119,270
51284,725380,366,525
51285,725380,198,366
51286,725380,343,691
51287,725400,119,270
51288,725400,366,525
51289,725400,198,525
51290,725400,15,162
51291,725400,119,366
51292,725400,198,366
51293,725400,343,691
51294,725420,15,162
51295,725420,59,466
51296,725420,366,525
51297,725420,198,366
51298,725440,119,270
51299,725440,322,634
51300,725440,270,420
51301,725440,366,525
51302,725440,198,366
51303,725440,343,691
51304,725460,119,270
51305,725460,322,634
51306,725460,366,525
51307,725460,198,525
51308,725460,15,162
51309,725460,198,366
51310,725460,880,884
51311,725480,119,270
51312,725480,322,634
51313,725480,366,525
51314,725480,15,162
51315,725480,198,366
51316,725480,880,884
51317,725500,322,634
51318,725500,119,270
51319,725500,366,525
51320,725500,198,525
51321,725500,15,162
51322,725500,198,366
51323,725500,880,884
51324,725500,147,401
51325,725520,198,525
51326,725520,322,634
51327,725520,366,525
51328,725520,198,366
51329,725520,880,884
51330,725540,429,580
51331,725540,322,634
51332,725540,366,525
51333,725540,270,691
51334,725540,285,866
51335,725540,198,366
51336,725540,880,884
51337,725560,322,634
51338,725560,147,401
51339,725560,366,525
51340,725560,198,366
51341,725580,322,634
51342,725580,147,401
51343,725580,366,525
51344,725580,198,366
51345,725580,880,884
51346,725600,80,407
51347,725600,322,634
51348,725600,366,525
51349,725600,198,366
51350,725600,198,525
51351,725620,880,1164
51352,725620,267,420
51353,725620,884,1164
51354,725620,366,525
51355,725620,880,884
51356,725620,147,401
51357,725640,428,836
51358,725640,880,1164
51359,725640,267,420
51360,725640,74,159
51361,725640,366,525
51362,725640,880,884
51363,725640,80,407
51364,725660,880,1164
51365,725660,74,159
51366,725660,880,884
51367,725680,880,1164
51368,725680,267,420
51369,725680,884,1164
51370,725680,198,366
51371,725680,880,884
51372,725680,220,720
51373,725700,880,1164
51374,725700,74,159
51375,725700,267,420
51376,725700,884,1164
51377,725700,366,525
51378,725700,59,793
51379,725700,198,366
51380,725700,880,884
51381,725720,884,1164
51382,725720,267,420
51383,725720,74,159
51384,725720,366,525
51385,725720,59,793
51386,725720,880,884
51387,725720,615,1067
51388,725720,147,429
51389,725740,880,1164
51390,725740,267,420
51391,725740,884,1164
51392,725740,366,525
51393,725740,59,793
51394,725740,880,884
51395,725740,615,1067
51396,725760,267,420
51397,725760,74,159
51398,725760,366,525
51399,725760,172,893
51400,725760,880,884
51401,725760,465,527
51402,725780,267,420
51403,725780,74,159
51404,725780,366,525
51405,725780,160,909
51406,725780,198,366
51407,725780,880,884
51408,725780,198,267
51409,725780,465,527
51410,725800,267,420
51411,725800,198,267
51412,725800,366,525
51413,725800,198,366
51414,725800,880,884
51415,725820,198,366
51416,725820,267,420
51417,725820,322,634
51418,725820,366,525
51419,725820,197,343
51420,725820,880,884
51421,725820,198,267
51422,725820,420,478
51423,725840,346,779
51424,725840,366,420
51425,725840,401,779
51426,725840,267,420
51427,725840,322,634
51428,725840,366,525
51429,725840,880,884
51430,725840,267,525
51431,725840,420,478
51432,725860,172,893
51433,725860,198,525
51434,725860,420,478
51435,725860,880,884
51436,725880,74,159
51437,725880,880,884
51438,725900,267,478
51439,725900,197,478
51440,725900,74,159
51441,725900,197,267
51442,725900,880,884
51443,725920,198,478
51444,725920,465,527
51445,725920,172,893
51446,725920,74,159
51447,725920,880,884
51448,725940,198,478
51449,725960,198,366
51450,725980,119,478
51451,725980,198,366
51452,726000,401,779
51453,726020,401,779
51454,726020,119,478
51455,726040,34,250
51456,726040,343,366
51457,726040,253,267
51458,726060,34,959
51459,726060,34,250
51460,726060,343,366
51461,726060,880,884
51462,726080,54,763
51463,726080,880,884
51464,726100,172,893
51465,726100,880,884
51466,726140,14,1260
51467,726140,147,429
51468,726140,346,1362
51469,726140,20,106
51470,726140,253,267
51471,726160,147,429
51472,726160,346,1362
51473,726160,71,346
51474,726180,267,343
51475,726180,346,1362
51476,726180,253,267
51477,726200,346,1362
51478,726200,71,429
51479,726200,34,884
51480,726200,253,267
51481,726200,71,147
51482,726200,401,649
51483,726200,465,527
51484,726220,34,884
51485,726220,346,1362
51486,726220,465,527
51487,726220,71,429
51488,726220,429,580
51489,726240,267,343
51490,726240,346,1362
51491,726240,429,580
51492,726260,34,884
51493,726280,34,884
51494,726280,429,580
51495,726300,211,407
51496,726300,34,884
51497,726300,71,147
51498,726300,429,580
51499,726300,253,267
51500,726320,322,527
51501,726320,54,236
51502,726320,34,884
51503,726320,236,763
51504,726320,119,366
51505,726340,429,580
51506,726340,34,884
51507,726340,71,580
51508,726340,322,527
51509,726340,401,649
51510,726340,54,236
51511,726340,119,366
51512,726360,322,527
51513,726360,34,884
51514,726360,71,580
51515,726360,71,147
51516,726360,429,580
51517,726380,147,429
51518,726380,34,884
51519,726380,322,527
51520,726400,34,884
51521,726400,322,527
51522,726400,295,694
51523,726420,34,884
51524,726420,322,527
51525,726420,295,694
51526,726420,211,246
51527,726440,322,527
51528,726440,295,694
51529,726460,322,527
51530,726460,343,691
51531,726480,322,527
51532,726500,18,650
51533,726500,54,236
51534,726500,603,1362
51535,726520,54,236
51536,726520,429,580
51537,726540,119,366
51538,726540,54,236
51539,726540,429,580
51540,726560,54,236
51541,726560,401,649
51542,726560,429,580
51543,726580,429,580
51544,726580,34,884
51545,726580,54,236
51546,726580,295,694
51547,726580,322,908
51548,726580,71,147
51549,726580,20,1209
51550,726600,322,908
51551,726600,54,236
51552,726600,20,1209
51553,726600,429,580
51554,726620,106,435
51555,726620,74,193
51556,726620,236,763
51557,726620,429,580
51558,726620,71,580
51559,726620,71,147
51560,726620,322,908
51561,726620,54,236
51562,726640,74,193
51563,726640,236,763
51564,726640,429,580
51565,726640,71,147
51566,726640,322,908
51567,726640,270,343
51568,726660,74,193
51569,726660,59,466
51570,726660,429,580
51571,726660,71,147
51572,726660,322,908
51573,726660,198,267
51574,726680,270,343
51575,726680,74,193
51576,726680,59,466
51577,726680,322,908
51578,726700,322,908
51579,726700,74,193
51580,726700,429,580
51581,726700,59,793
51582,726720,74,193
51583,726720,270,343
51584,726720,429,580
51585,726720,59,793
51586,726720,71,580
51587,726720,322,908
51588,726740,74,193
51589,726740,322,908
51590,726740,401,1392
51591,726740,429,580
51592,726760,74,193
51593,726760,270,343
51594,726760,401,1392
51595,726780,97,220
51596,726780,270,343
51597,726800,236,763
51598,726800,97,220
51599,726800,884,959
51600,726800,270,445
51601,726800,270,343
51602,726820,343,445
51603,726820,236,763
51604,726820,401,649
51605,726840,97,220
51606,726840,236,763
51607,726840,401,649
51608,726840,275,882
51609,726860,97,220
51610,726860,236,763
51611,726880,236,763
51612,726880,259,372
51613,726880,71,147
51614,726880,401,649
51615,726900,71,147
51616,726900,236,763
51617,726920,236,763
51618,726920,429,580
51619,726920,34,884
51620,726920,72,706
51621,726920,71,147
51622,726920,197,691
51623,726940,236,763
51624,726940,429,580
51625,726940,34,884
51626,726940,72,706
51627,726940,71,580
51628,726940,71,147
51629,726940,445,520
51630,726960,97,220
51631,726960,236,763
51632,726960,429,580
51633,726960,34,884
51634,726960,181,502
51635,726960,71,147
51636,726980,236,763
51637,726980,97,220
51638,726980,71,147
51639,726980,429,580
51640,726980,401,649
51641,727000,97,220
51642,727000,236,763
51643,727000,429,580
51644,727000,34,884
51645,727000,285,866
51646,727000,465,527
51647,727020,193,959
51648,727020,34,884
51649,727020,71,147
51650,727020,429,580
51651,727020,401,649
51652,727040,34,884
51653,727040,71,147
51654,727040,429,580
51655,727040,211,706
51656,727040,401,649
51657,727060,285,866
51658,727060,147,429
51659,727060,71,147
51660,727060,401,649
51661,727060,429,580
51662,727080,236,763
51663,727080,429,580
51664,727080,232,531
51665,727080,71,147
51666,727080,285,866
51667,727080,147,580
51668,727100,236,763
51669,727100,285,866
51670,727100,71,147
51671,727100,147,580
51672,727100,429,580
51673,727120,236,763
51674,727120,429,580
51675,727120,285,866
51676,727120,343,691
51677,727120,71,147
51678,727120,147,580
51679,727140,34,884
51680,727140,429,580
51681,727160,147,580
51682,727160,34,884
51683,727160,236,763
51684,727160,429,580
51685,727180,429,580
51686,727180,131,884
51687,727200,147,580
51688,727200,236,763
51689,727200,429,580
51690,727200,131,884
51691,727220,429,580
51692,727240,429,580
51693,727260,147,580
51694,727260,429,580
51695,727280,71,954
51696,727280,322,908
51697,727280,429,580
51698,727280,72,211
51699,727300,71,954
51700,727300,322,908
51701,727300,147,954
51702,727300,147,603
51703,727300,72,753
51704,727320,211,894
51705,727320,322,908
51706,727320,236,763
51707,727320,59,793
51708,727340,211,894
51709,727340,236,763
51710,727360,147,725
51711,727360,285,866
51712,727360,20,1209
51713,727360,72,923
51714,727380,211,894
51715,727380,20,1209
51716,727380,72,923
51717,727380,59,793
51718,727380,285,866
51719,727380,147,725
51720,727380,603,954
51721,727380,275,527
51722,727400,322,908
51723,727400,285,866
51724,727400,236,763
51725,727400,20,1209
51726,727400,253,520
51727,727420,322,908
51728,727420,465,527
51729,727420,285,866
51730,727420,20,1209
51731,727440,106,435
51732,727440,346,1362
51733,727440,72,923
51734,727440,691,706
51735,727440,285,866
51736,727440,322,908
51737,727460,236,763
51738,727460,72,923
51739,727460,285,866
51740,727460,322,894
51741,727460,322,513
51742,727460,531,894
51743,727480,236,763
51744,727480,20,1209
51745,727480,72,923
51746,727480,634,908
51747,727480,285,866
51748,727480,322,513
51749,727480,580,954
51750,727500,236,763
51751,727500,72,923
51752,727500,580,954
51753,727500,20,1209
51754,727500,845,894
51755,727520,211,845
51756,727520,147,725
51757,727520,72,923
51758,727520,3,691
51759,727520,531,845
51760,727520,322,513
51761,727520,580,954
51762,727520,18,894
51763,727540,322,513
51764,727540,236,763
51765,727540,580,954
51766,727540,147,725
51767,727560,322,513
51768,727560,210,691
51769,727560,72,923
51770,727580,147,725
51771,727580,20,1209
51772,727580,322,513
51773,727600,322,513
51774,727600,210,531
51775,727600,236,763
51776,727600,20,1209
51777,727620,322,513
51778,727620,236,763
51779,727640,322,513
51780,727640,253,428
51781,727640,236,763
51782,727640,120,464
51783,727640,72,923
51784,727660,210,275
51785,727660,147,725
51786,727660,253,428
51787,727660,236,763
51788,727660,322,513
51789,727680,147,725
51790,727680,236,763
51791,727680,322,513
51792,727700,285,866
51793,727700,236,763
51794,727700,322,513
51795,727720,322,513
51796,727720,285,866
51797,727740,3,253
51798,727740,211,894
51799,727740,236,763
51800,727740,20,1209
51801,727740,253,859
51802,727740,3,428
51803,727740,3,859
51804,727760,3,428
51805,727760,72,923
51806,727760,236,763
51807,727760,322,513
51808,727780,954,1362
51809,727780,253,859
51810,727780,20,1209
51811,727800,954,1362
51812,727800,253,859
51813,727800,20,1209
51814,727820,954,1362
51815,727820,253,859
51816,727820,285,866
51817,727820,20,1209
51818,727820,880,884
51819,727840,285,866
51820,727840,954,1362
51821,727840,642,880
51822,727840,253,859
51823,727840,20,1209
51824,727860,954,1362
51825,727860,253,859
51826,727860,285,866
51827,727860,20,1209
51828,727880,197,998
51829,727880,322,513
51830,727880,954,1362
51831,727880,253,859
51832,727880,20,1209
51833,727900,197,998
51834,727900,954,1362
51835,727900,253,859
51836,727900,285,866
51837,727900,20,1209
51838,727920,236,763
51839,727920,20,1209
51840,727920,253,859
51841,727920,285,866
51842,727920,197,998
51843,727920,343,445
51844,727940,197,998
51845,727940,322,513
51846,727940,343,445
51847,727940,253,859
51848,727940,20,1209
51849,727960,253,859
51850,727980,197,998
51851,727980,211,894
51852,727980,253,859
51853,728000,211,894
51854,728000,253,859
51855,728000,210,859
51856,728000,59,793
51857,728020,210,253
51858,728020,253,859
51859,728020,210,859
51860,728020,59,793
51861,728040,20,1209
51862,728040,210,859
51863,728040,59,793
51864,728040,253,859
51865,728040,197,998
51866,728040,428,859
51867,728040,119,366
51868,728060,119,366
51869,728080,197,998
51870,728080,210,428
51871,728080,272,908
51872,728080,210,859
51873,728100,197,998
51874,728100,210,428
51875,728100,119,366
51876,728100,147,603
51877,728100,20,1209
51878,728120,20,1209
51879,728120,210,859
51880,728120,253,691
51881,728120,210,428
51882,728120,119,366
51883,728120,197,998
51884,728120,428,859
51885,728140,197,998
51886,728140,210,428
51887,728140,428,859
51888,728140,3,859
51889,728160,197,998
51890,728160,119,366
